cell_idx,R_lo,R_hi,sigma_R,eps_abs,eps_floor,extremeR,gamma_bc,option_beta,ac2_N,ac2_LOSS,ac2_eliminated,ac2_first_loss_stamp,ac1_N,ac1_recovered,ac1_wilson_ub_pct,b6_rescue,b6_regress_correct_to_CW,b6_regress_abstain_to_CW,b6_regress_CW_worse_delta,b6_no_change_correct,b6_no_change_CW_same_or_better,alpha_commits,beta_fires,elapsed_ms
5018,0.45,1.05,0.25,0.015,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5019,0.45,1.05,0.25,0.015,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5020,0.45,1.05,0.25,0.015,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5021,0.45,1.05,0.25,0.015,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5022,0.45,1.05,0.25,0.015,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5023,0.45,1.05,0.25,0.015,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5024,0.45,1.05,0.25,0.015,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5025,0.45,1.05,0.25,0.015,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,32
5026,0.45,1.05,0.25,0.015,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5027,0.45,1.05,0.25,0.015,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5028,0.45,1.05,0.25,0.015,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5029,0.45,1.05,0.25,0.015,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5030,0.45,1.05,0.25,0.015,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,33
5031,0.45,1.05,0.25,0.015,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5032,0.45,1.05,0.25,0.015,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5033,0.45,1.05,0.25,0.015,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5034,0.45,1.05,0.25,0.015,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5035,0.45,1.05,0.25,0.015,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5036,0.45,1.05,0.25,0.015,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5037,0.45,1.05,0.25,0.015,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5038,0.45,1.05,0.25,0.015,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5039,0.45,1.05,0.25,0.015,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5040,0.45,1.05,0.25,0.02,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5041,0.45,1.05,0.25,0.02,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5042,0.45,1.05,0.25,0.02,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5043,0.45,1.05,0.25,0.02,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5044,0.45,1.05,0.25,0.02,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5045,0.45,1.05,0.25,0.02,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5046,0.45,1.05,0.25,0.02,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5047,0.45,1.05,0.25,0.02,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5048,0.45,1.05,0.25,0.02,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5049,0.45,1.05,0.25,0.02,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5050,0.45,1.05,0.25,0.02,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5051,0.45,1.05,0.25,0.02,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5052,0.45,1.05,0.25,0.02,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5053,0.45,1.05,0.25,0.02,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5054,0.45,1.05,0.25,0.02,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5055,0.45,1.05,0.25,0.02,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5056,0.45,1.05,0.25,0.02,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5057,0.45,1.05,0.25,0.02,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5058,0.45,1.05,0.25,0.02,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5059,0.45,1.05,0.25,0.02,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5060,0.45,1.05,0.25,0.02,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5061,0.45,1.05,0.25,0.02,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5062,0.45,1.05,0.25,0.02,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5063,0.45,1.05,0.25,0.02,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5064,0.45,1.05,0.25,0.02,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5065,0.45,1.05,0.25,0.02,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5066,0.45,1.05,0.25,0.02,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5067,0.45,1.05,0.25,0.02,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5068,0.45,1.05,0.25,0.02,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5069,0.45,1.05,0.25,0.02,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5070,0.45,1.05,0.25,0.02,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5071,0.45,1.05,0.25,0.02,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5072,0.45,1.05,0.25,0.02,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5073,0.45,1.05,0.25,0.02,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5074,0.45,1.05,0.25,0.02,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5075,0.45,1.05,0.25,0.02,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5076,0.45,1.05,0.25,0.02,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5077,0.45,1.05,0.25,0.02,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
5078,0.45,1.05,0.25,0.02,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5079,0.45,1.05,0.25,0.02,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5080,0.45,1.05,0.25,0.02,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5081,0.45,1.05,0.25,0.02,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5082,0.45,1.05,0.25,0.02,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5083,0.45,1.05,0.25,0.02,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5084,0.45,1.05,0.25,0.02,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5085,0.45,1.05,0.25,0.02,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5086,0.45,1.05,0.25,0.02,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5087,0.45,1.05,0.25,0.02,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5088,0.45,1.05,0.25,0.025,0.06,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5089,0.45,1.05,0.25,0.025,0.06,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5090,0.45,1.05,0.25,0.025,0.06,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5091,0.45,1.05,0.25,0.025,0.06,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5092,0.45,1.05,0.25,0.025,0.06,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5093,0.45,1.05,0.25,0.025,0.06,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5094,0.45,1.05,0.25,0.025,0.06,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5095,0.45,1.05,0.25,0.025,0.06,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
5096,0.45,1.05,0.25,0.025,0.06,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5097,0.45,1.05,0.25,0.025,0.06,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5098,0.45,1.05,0.25,0.025,0.06,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5099,0.45,1.05,0.25,0.025,0.06,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5100,0.45,1.05,0.25,0.025,0.06,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5101,0.45,1.05,0.25,0.025,0.06,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5102,0.45,1.05,0.25,0.025,0.06,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5103,0.45,1.05,0.25,0.025,0.06,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5104,0.45,1.05,0.25,0.025,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5105,0.45,1.05,0.25,0.025,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5106,0.45,1.05,0.25,0.025,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5107,0.45,1.05,0.25,0.025,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5108,0.45,1.05,0.25,0.025,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5109,0.45,1.05,0.25,0.025,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5110,0.45,1.05,0.25,0.025,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5111,0.45,1.05,0.25,0.025,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5112,0.45,1.05,0.25,0.025,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5113,0.45,1.05,0.25,0.025,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5114,0.45,1.05,0.25,0.025,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5115,0.45,1.05,0.25,0.025,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5116,0.45,1.05,0.25,0.025,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5117,0.45,1.05,0.25,0.025,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5118,0.45,1.05,0.25,0.025,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
5119,0.45,1.05,0.25,0.025,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
5120,0.45,1.05,0.25,0.025,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5121,0.45,1.05,0.25,0.025,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5122,0.45,1.05,0.25,0.025,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5123,0.45,1.05,0.25,0.025,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5124,0.45,1.05,0.25,0.025,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5125,0.45,1.05,0.25,0.025,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5126,0.45,1.05,0.25,0.025,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5127,0.45,1.05,0.25,0.025,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5128,0.45,1.05,0.25,0.025,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5129,0.45,1.05,0.25,0.025,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5130,0.45,1.05,0.25,0.025,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5131,0.45,1.05,0.25,0.025,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5132,0.45,1.05,0.25,0.025,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5133,0.45,1.05,0.25,0.025,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5134,0.45,1.05,0.25,0.025,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5135,0.45,1.05,0.25,0.025,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5136,0.45,1.05,0.25,0.03,0.06,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,35
5137,0.45,1.05,0.25,0.03,0.06,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,40
5138,0.45,1.05,0.25,0.03,0.06,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,40
5139,0.45,1.05,0.25,0.03,0.06,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
5140,0.45,1.05,0.25,0.03,0.06,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5141,0.45,1.05,0.25,0.03,0.06,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5142,0.45,1.05,0.25,0.03,0.06,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5143,0.45,1.05,0.25,0.03,0.06,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5144,0.45,1.05,0.25,0.03,0.06,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5145,0.45,1.05,0.25,0.03,0.06,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5146,0.45,1.05,0.25,0.03,0.06,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5147,0.45,1.05,0.25,0.03,0.06,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5148,0.45,1.05,0.25,0.03,0.06,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5149,0.45,1.05,0.25,0.03,0.06,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5150,0.45,1.05,0.25,0.03,0.06,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5151,0.45,1.05,0.25,0.03,0.06,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5152,0.45,1.05,0.25,0.03,0.08,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5153,0.45,1.05,0.25,0.03,0.08,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5154,0.45,1.05,0.25,0.03,0.08,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5155,0.45,1.05,0.25,0.03,0.08,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5156,0.45,1.05,0.25,0.03,0.08,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5157,0.45,1.05,0.25,0.03,0.08,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5158,0.45,1.05,0.25,0.03,0.08,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5159,0.45,1.05,0.25,0.03,0.08,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5160,0.45,1.05,0.25,0.03,0.08,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5161,0.45,1.05,0.25,0.03,0.08,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5162,0.45,1.05,0.25,0.03,0.08,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5163,0.45,1.05,0.25,0.03,0.08,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5164,0.45,1.05,0.25,0.03,0.08,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5165,0.45,1.05,0.25,0.03,0.08,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5166,0.45,1.05,0.25,0.03,0.08,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5167,0.45,1.05,0.25,0.03,0.08,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5168,0.45,1.05,0.25,0.03,0.1,0,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5169,0.45,1.05,0.25,0.03,0.1,0,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5170,0.45,1.05,0.25,0.03,0.1,0,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5171,0.45,1.05,0.25,0.03,0.1,0,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,29
5172,0.45,1.05,0.25,0.03,0.1,0,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,31
5173,0.45,1.05,0.25,0.03,0.1,0,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5174,0.45,1.05,0.25,0.03,0.1,0,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5175,0.45,1.05,0.25,0.03,0.1,0,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5176,0.45,1.05,0.25,0.03,0.1,1,1,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5177,0.45,1.05,0.25,0.03,0.1,1,1,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5178,0.45,1.05,0.25,0.03,0.1,1,1.3,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5179,0.45,1.05,0.25,0.03,0.1,1,1.3,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,27
5180,0.45,1.05,0.25,0.03,0.1,1,1.6,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5181,0.45,1.05,0.25,0.03,0.1,1,1.6,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,26
5182,0.45,1.05,0.25,0.03,0.1,1,2,0,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,36
5183,0.45,1.05,0.25,0.03,0.1,1,2,1,362,1,1,2026-04-13_09-31-10-899Z,0,0,0,0,0,0,0,62,13,0,0,28
5184,0.45,1.05,0.3,0.015,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5185,0.45,1.05,0.3,0.015,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5186,0.45,1.05,0.3,0.015,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5187,0.45,1.05,0.3,0.015,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5188,0.45,1.05,0.3,0.015,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5189,0.45,1.05,0.3,0.015,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5190,0.45,1.05,0.3,0.015,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5191,0.45,1.05,0.3,0.015,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5192,0.45,1.05,0.3,0.015,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5193,0.45,1.05,0.3,0.015,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5194,0.45,1.05,0.3,0.015,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
5195,0.45,1.05,0.3,0.015,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
5196,0.45,1.05,0.3,0.015,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
